,title,authors,paper_url
295,ViewDelta: Scaling Scene Change Detection through Text-Conditioning,"['Subin Varghese', 'Joshua Gao', 'Vedhus Hoskere']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Varghese_ViewDelta_Scaling_Scene_Change_Detection_through_Text-Conditioning_ICCVW_2025_paper.pdf
296,GasTwinFormer: A Hybrid Vision Transformer for Livestock Methane Emission Segmentation and Dietary Classification in Optical Gas Imaging,"['Toqi Tahamid Sarker', 'Mohamed Embaby', 'Taminul Islam', 'Amer AbuGhazaleh', 'Khaled Ahmed']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Sarker_GasTwinFormer_A_Hybrid_Vision_Transformer_for_Livestock_Methane_Emission_Segmentation_ICCVW_2025_paper.pdf
297,Towards High-Resolution Alignment and Super-Resolution of Multi-Sensor Satellite Imagery,"['Philip Wootaek Shin', 'Vishal Gaur', 'Rahul Ramachandran', 'Manil Maskey', 'Jack Sampson', 'Vijaykrishnan Narayanan', 'Sujit Roy']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Shin_Towards_High-Resolution_Alignment_and_Super-Resolution_of_Multi-Sensor_Satellite_Imagery_ICCVW_2025_paper.pdf
298,IRLTrees3D: A 3D Reconstruction Dataset of Trees,"['Joseph Chai', ""Barry O'Sullivan"", 'Hoang D. Nguyen']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Chai_IRLTrees3D_A_3D_Reconstruction_Dataset_of_Trees_ICCVW_2025_paper.pdf
299,Inland Excess Water (IEW) Monitoring Using Sentinel-1/2: A SplitClass Segmentation and Temporal Gap-Filling Approach,"['Yahya Ibrahim', 'Márta Belényesi', 'Chang Liu', 'Mátyás Richter-Cserey', 'Máté Simon', 'Tamas Sziranyi', 'Csaba Benedek']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Ibrahim_Inland_Excess_Water_IEW_Monitoring_Using_Sentinel-12_A_SplitClass_Segmentation_ICCVW_2025_paper.pdf
300,Combining Transformers and CNNs for Efficient Object Detection in High-Resolution Satellite Imagery,"['Nicolas Drapier', 'Aladine Chetouani', 'Aurélien Chateigner']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Drapier_Combining_Transformers_and_CNNs_for_Efficient_Object_Detection_in_High-Resolution_ICCVW_2025_paper.pdf
301,AQUAH: Automatic Quantification and Unified Agent in Hydrology,"['Songkun Yan', 'Zhi Li', 'Siyu Zhu', 'Yixin Wen', 'Mofan Zhang', 'Mengye Chen', 'Jie Cao', 'Yang Hong']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Yan_AQUAH_Automatic_Quantification_and_Unified_Agent_in_Hydrology_ICCVW_2025_paper.pdf
302,PyroFocus: A Deep Learning Approach to Real-Time Wildfire Detection in Multispectral Remote Sensing Imagery,"['Mark Moussa', 'Andre Williams', 'Seth Roffe', 'Douglas C Morton']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Moussa_PyroFocus_A_Deep_Learning_Approach_to_Real-Time_Wildfire_Detection_in_ICCVW_2025_paper.pdf
303,Context-Aware Masking and Learnable Diffusion-Guided Patch Refinement in Transformers via Sparse Supervision for Hyperspectral Image Classification,"['Abhiroop Chatterjee', 'Susmita Ghosh', 'Ashish Ghosh']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Chatterjee_Context-Aware_Masking_and_Learnable_Diffusion-Guided_Patch_Refinement_in_Transformers_via_ICCVW_2025_paper.pdf
304,LEGNet: A Lightweight Edge-Gaussian Network for Low-Quality Remote Sensing Image Object Detection,"['Wei Lu', 'Si-Bao Chen', 'Hui-Dong Li', 'Qing-Ling Shu', 'Chris H. Q. Ding', 'Jin Tang', 'Bin Luo']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Lu_LEGNet_A_Lightweight_Edge-Gaussian_Network_for_Low-Quality_Remote_Sensing_Image_ICCVW_2025_paper.pdf
305,Tree Mapping with Limited Data: Fine-Tuning Foundation Models for Multimodal Fusion,"['Xiaoyan Lu', 'Qihao Weng']",https://openaccess.thecvf.com/content/ICCV2025W/SEA/papers/Lu_Tree_Mapping_with_Limited_Data_Fine-Tuning_Foundation_Models_for_Multimodal_ICCVW_2025_paper.pdf
306,Difformer for Action Segmentation,"['Nicolas Aziere', 'Tieqiao Wang', 'Sinisa Todorovic']",https://openaccess.thecvf.com/content/ICCV2025W/SVU/papers/Aziere_Difformer_for_Action_Segmentation_ICCVW_2025_paper.pdf
307,End-to-End Action Segmentation Transformer,"['Tieqiao Wang', 'Sinisa Todorovic']",https://openaccess.thecvf.com/content/ICCV2025W/SVU/papers/Wang_End-to-End_Action_Segmentation_Transformer_ICCVW_2025_paper.pdf
308,"Watch, Listen, Understand, Mislead: Tri-modal Adversarial Attacks on Short Videos for Content Appropriateness Evaluation","['Sahid Hossain Mustakim', 'S M Jishanul Islam', 'Ummay Maria Muna', 'Montasir Chowdhury', 'Mohammed Jawwadul Islam', 'Sadia Ahmmed', 'Tashfia Sikder', 'Syed Tasdid Azam Dhrubo', 'Swakkhar Shatabda']",https://openaccess.thecvf.com/content/ICCV2025W/SVU/papers/Mustakim_Watch_Listen_Understand_Mislead_Tri-modal_Adversarial_Attacks_on_Short_Videos_ICCVW_2025_paper.pdf
309,Hashtag2Action: Data Engineering and Self-Supervised Pre-Training for Action Recognition in Short-Form Videos,"['Yang Qian', 'Ali Kargarandehkordi', 'Yinan Sun', 'Parnian Azizian', 'Onur Cezmi Mutlu', 'Saimourya Surabhi', 'Zain Jabbar', 'Dennis Wall', 'Peter Washington', 'Huaijin Chen']",https://openaccess.thecvf.com/content/ICCV2025W/SVU/papers/Qian_Hashtag2Action_Data_Engineering_and_Self-Supervised_Pre-Training_for_Action_Recognition_in_ICCVW_2025_paper.pdf
310,Adaptive Compression of Large Vision Models for Efficient Image Quality Assessment of AI-Generated Content,"['Shivam Bhardwaj', 'Tushar Shinde']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Bhardwaj_Adaptive_Compression_of_Large_Vision_Models_for_Efficient_Image_Quality_ICCVW_2025_paper.pdf
311,Linear Attention with Global Context: A Multipole Attention Mechanism for Vision and Physics,"['Alex Colagrande', 'Paul Caillon', 'Eva Feillet', 'Alexandre Allauzen']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Colagrande_Linear_Attention_with_Global_Context_A_Multipole_Attention_Mechanism_for_ICCVW_2025_paper.pdf
312,VCMamba: Bridging Convolutions with Multi-Directional Mamba for Efficient Visual Representation,"['Mustafa Munir', 'Alex Zhang', 'Radu Marculescu']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Munir_VCMamba_Bridging_Convolutions_with_Multi-Directional_Mamba_for_Efficient_Visual_Representation_ICCVW_2025_paper.pdf
313,Relevance-Guided Activation Sparsification for Bandwidth-Efficient Collaborative Inference,"['Maximilian Andreas Hoefler', 'Daniel Becking', 'Karsten Mueller', 'Detlev Marpe', 'Wojciech Samek']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Hoefler_Relevance-Guided_Activation_Sparsification_for_Bandwidth-Efficient_Collaborative_Inference_ICCVW_2025_paper.pdf
314,Fisheye image augmentation for overcoming domain gaps with the limited dataset,"['Hyeseong Lee', 'Sunmin Park', 'Miyoung Lee']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Lee_Fisheye_image_augmentation_for_overcoming_domain_gaps_with_the_limited_ICCVW_2025_paper.pdf
315,From Binary to Semantic: Utilizing Large-Scale Binary Occupancy Data for 3D Semantic Occupancy Prediction,"['Chihiro Noguchi', 'Takaki Yamamoto']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Noguchi_From_Binary_to_Semantic_Utilizing_Large-Scale_Binary_Occupancy_Data_for_ICCVW_2025_paper.pdf
316,Efficient Depth- and Spatially-Varying Image Simulation for Defocus Deblur,"['Xinge Yang', 'Chuong Nguyen', 'Wenbin Wang', 'Kaizhang Kang', 'Wolfgang Heidrich', 'Xiaoxing Li']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Yang_Efficient_Depth-_and_Spatially-Varying_Image_Simulation_for_Defocus_Deblur_ICCVW_2025_paper.pdf
317,Decay Pruning Method: Smooth Pruning With a Self-Rectifying Procedure,"['Minghao Yang', 'Pengyuan Li', 'Linlin Gao', 'Zhiying Cui', 'Wenbo Li', 'Jiangjian Xiao']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Yang_Decay_Pruning_Method_Smooth_Pruning_With_a_Self-Rectifying_Procedure_ICCVW_2025_paper.pdf
318,FDAL: Leveraging Feature Distillation for Efficient and Task-Aware Active Learning,"['Rebati Gaire', 'Arman Roohi']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Gaire_FDAL_Leveraging_Feature_Distillation_for_Efficient_and_Task-Aware_Active_Learning_ICCVW_2025_paper.pdf
319,Your Super Resolution Model is not Enough for Tackling Real-World Scenarios,"['Dongsik Yoon', 'Jongeun Kim']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Yoon_Your_Super_Resolution_Model_is_not_Enough_for_Tackling_Real-World_ICCVW_2025_paper.pdf
320,Leveraging Learned Image Prior for 3D Gaussian Compression,"['Seungjoo Shin', 'Jaesik Park', 'Sunghyun Cho']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Shin_Leveraging_Learned_Image_Prior_for_3D_Gaussian_Compression_ICCVW_2025_paper.pdf
321,Latent Representation of Microstructures using Variational Autoencoders with Spatial Statistics Space Loss,"['Andy Cai', 'Sayed Sajad Hashemi', 'Noah Paulson', 'Michael Guerzhoy']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Cai_Latent_Representation_of_Microstructures_using_Variational_Autoencoders_with_Spatial_Statistics_ICCVW_2025_paper.pdf
322,ECLR'25: 2nd Workshop on Efficient Computing under Limited Resources: Visual Computing,"['Jinyang Guo', 'Zhenghao Chen', 'Yuqing Ma', 'Yifu Ding', 'Xianglong Liu', 'Jinman Kim', 'Wanli Ouyang', 'Dacheng Tao']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Guo_ECLR25_2nd_Workshop_on_Efficient_Computing_under_Limited_Resources_Visual_ICCVW_2025_paper.pdf
323,Compressed Diffusion: Pruning with Knowledge Distillation for Efficient Text-to-Image Generation,"['Nasrin Kalanat', 'Ohiremen Dibua', 'Yan Kang', 'Yifang Gong', 'Xiaowei Jia']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Kalanat_Compressed_Diffusion_Pruning_with_Knowledge_Distillation_for_Efficient_Text-to-Image_Generation_ICCVW_2025_paper.pdf
324,Tiny-vGamba: Distilling Large Vision-(Language) Knowledge from CLIP into a Lightweight vGamba Network,"['Yunusa Haruna', 'Adamu Lawan', 'Ismail Abdulrashid', 'Abdulganiyu Abdu Yusuf']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Haruna_Tiny-vGamba_Distilling_Large_Vision-Language_Knowledge_from_CLIP_into_a_Lightweight_ICCVW_2025_paper.pdf
325,From Coarse to Fine: Learnable Discrete Wavelet Transforms for Efficient 3D Gaussian Splatting,"['Hung Nguyen', 'An Le', 'Blark Runfa Li', 'Truong Nguyen']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Nguyen_From_Coarse_to_Fine_Learnable_Discrete_Wavelet_Transforms_for_Efficient_ICCVW_2025_paper.pdf
326,Kernel-based Motion Free B-frame Coding for Neural Video Compression,['Thang Van Nguyen'],https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Van_Nguyen_Kernel-based_Motion_Free_B-frame_Coding_for_Neural_Video_Compression_ICCVW_2025_paper.pdf
327,Low-bit FlashAttention Accelerated Operator Design Based on Triton,"['Jinyang Du', 'Jinyang Guo', 'Yifu Ding']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Du_Low-bit_FlashAttention_Accelerated_Operator_Design_Based_on_Triton_ICCVW_2025_paper.pdf
328,L-GGSC: Learnable Graph-based Gaussian Splatting Compression,"['Akihiro Kuwabara', 'Hinata Kirihara', 'Sorachi Kato', 'Toshiaki Koike-Akino', 'Takuya Fujihashi']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Kuwabara_L-GGSC_Learnable_Graph-based_Gaussian_Splatting_Compression_ICCVW_2025_paper.pdf
329,Pruning by Block Benefit: Exploring the Properties of Vision Transformer Blocks during Domain Adaptation,"['Patrick Glandorf', 'Bodo Rosenhahn']",https://openaccess.thecvf.com/content/ICCV2025W/ECLR/papers/Glandorf_Pruning_by_Block_Benefit_Exploring_the_Properties_of_Vision_Transformer_ICCVW_2025_paper.pdf
330,Oculus: Hierarchical Face Spoof Detection via Frequency-Enhanced Vision Transformers with Group-Aware Classification and Post-Fusion Attention,"['Vincent Whannou de Dravo', 'Kiran Raja', 'Mohammed Bouzidi', 'Limamou Gueye', 'Jon Yngve Hardeberg']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/de_Dravo_Oculus_Hierarchical_Face_Spoof_Detection_via_Frequency-Enhanced_Vision_Transformers_with_ICCVW_2025_paper.pdf
331,UniAttackData+: Unified Physical-Digital Attack Detection+ Challenge,"['Hui Ma', 'Ajian Liu', 'Yongze Li', 'Chuanbiao Song', 'Xiao Guo', 'Changtao Miao', 'Wanyi Zhuang', 'Junze Zheng', 'Shunxin Chen', 'Yan Hong', 'Jiabao Guo', 'Jiankang Deng', 'Jun Lan', 'Weiqiang Wang', 'Tao Gong', 'Qi Chu', 'Sergio Escalera', 'Hugo Jair Escalante', 'Xiaoming Liu', 'Zhen Lei', 'Isabelle Guyon', 'Yanyan Liang', 'Jun Wan']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Ma_UniAttackData_Unified_Physical-Digital_Attack_Detection_Challenge_ICCVW_2025_paper.pdf
332,Center-Guided Feature Selection with Dimensionality Reduction for Face Anti-Spoofing,"['Senxu He', 'Minzhe Huang', 'Ruyi Cai', 'Jielong Wang', 'Kaifeng Huang', 'Zehua Lan']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/He_Center-Guided_Feature_Selection_with_Dimensionality_Reduction_for_Face_Anti-Spoofing_ICCVW_2025_paper.pdf
333,Paired-Sampling Contrastive Framework for Joint Physical-Digital Face Attack Detection,"['Andrei Balykin', 'Anvar Ganiev', 'Denis Kondranin', 'Kirill Polevoda', 'Nikolai Liudkevich', 'Artem Petrov']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Balykin_Paired-Sampling_Contrastive_Framework_for_Joint_Physical-Digital_Face_Attack_Detection_ICCVW_2025_paper.pdf
334,Spoofing-aware Prompt Learning for Unified Physical-Digital Facial Attack Detection,"['Jiabao Guo', 'Yadian Wang', 'Hui Ma', 'Yuhao Fu', 'Ju Jia', 'Hui Liu', 'Shengeng Tang', 'Lechao Cheng', 'Yunfeng Diao', 'Ajian Liu']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Guo_Spoofing-aware_Prompt_Learning_for_Unified_Physical-Digital_Facial_Attack_Detection_ICCVW_2025_paper.pdf
335,TSANet: Unified Face Attack Detection via Triplet Embedding and Soft ACER Loss,"['Gabrial Zencha Ashungafac', 'Miracle James Oloutuche', 'Mukar Wepngong Eleanor', 'Blessed Guda', 'Assane Gueye', 'Moise Busogi']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Ashungafac_TSANet_Unified_Face_Attack_Detection_via_Triplet_Embedding_and_Soft_ICCVW_2025_paper.pdf
336,MAYA: Multi-Attack Yielding Augmentation for Unified Face Attack Detection,"['Taehoon Kim', 'Jongwook Choi', 'Seungjin Jung', 'Jongwon Choi']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Kim_MAYA_Multi-Attack_Yielding_Augmentation_for_Unified_Face_Attack_Detection_ICCVW_2025_paper.pdf
337,Applying Semantic Anchor in Face Anti-Spoofing Detection for Unified Physical-Digital Attacks,"['Xu Yang', 'Qi Zhang', 'Yaowen Xu', 'Hui Ma', 'Zhaofan Zou', 'Hao Sun']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Yang_Applying_Semantic_Anchor_in_Face_Anti-Spoofing_Detection_for_Unified_Physical-Digital_ICCVW_2025_paper.pdf
338,Optimizing DINOv2 with Registers for Face Anti-Spoofing,"['Mika Feng', 'Pierre Gallin-Martel', 'Koichi Ito', 'Takafumi Aoki']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Feng_Optimizing_DINOv2_with_Registers_for_Face_Anti-Spoofing_ICCVW_2025_paper.pdf
339,Iterative Binary Training,"['Vítor Luiz Da Silva', 'Rosana Tomàs', 'Fernando Cores', 'Francesc Giné']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Da_Silva_Iterative_Binary_Training_ICCVW_2025_paper.pdf
340,CrossGAP: Unified Face Anti-Spoofing via Cross-Modal Global-Aware Prompting,"['Xihong Chen', 'Yutong Xie', 'Hui Ma', 'Ning Li', 'Yanyan Liang', 'Jiabao Guo']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Chen_CrossGAP_Unified_Face_Anti-Spoofing_via_Cross-Modal_Global-Aware_Prompting_ICCVW_2025_paper.pdf
341,Adaptive Face Anti-Spoofing Through Enhanced Data Manipulation and Feature Contrast Techniques,"['Jielong Wang', 'Kaifeng Huang', 'Zehua Lan', 'Senxu He', 'Minzhe Huang', 'Ruyi Cai']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Wang_Adaptive_Face_Anti-Spoofing_Through_Enhanced_Data_Manipulation_and_Feature_Contrast_ICCVW_2025_paper.pdf
342,A Generalizable Face Security Detection Method via Unified Texture and Semantic Feature Framework,"['Ke-Yue Zhang', 'Ruoxin Chen', 'Jiamu Sun', 'Jiangming Wang', 'Hao Yang', 'Taiping Yao', 'Shouhong Ding']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Zhang_A_Generalizable_Face_Security_Detection_Method_via_Unified_Texture_and_ICCVW_2025_paper.pdf
343,"One Model, All Attacks: ACER-Optimized Vision Transformer for Robust Face Anti-Spoofing","['Jie Jin', 'Mahiro Tokumasu', 'Yu Makino', 'Shumpei Nishikawa', 'Tetsushi Ohki']",https://openaccess.thecvf.com/content/ICCV2025W/FAS2025/papers/Jin_One_Model_All_Attacks_ACER-Optimized_Vision_Transformer_for_Robust_Face_ICCVW_2025_paper.pdf
344,TRICKY 2025 Challenge on Monocular Depth from Images of Specular and Transparent Surfaces,"['Pierluigi Zama Ramirez', 'Alex Costanzino', 'Fabio Tosi', 'Matteo Poggi', 'Luigi Di Stefano', 'Jean-Baptiste Weibel', 'Doris Antensteiner', 'Markus Vincze', 'Benjamin Busam', 'Guangyao Zhai', 'Weihang Li', 'Junwen Huang', 'Hyunjun Jung', 'Mykola Lavreniuk', 'Pihai Sun', 'Yijun Luo', 'Hongtao Wang', 'Manying Gao', 'Kui Jiang', 'Junjun Jiang']",https://openaccess.thecvf.com/content/ICCV2025W/TRICKY/papers/Ramirez_TRICKY_2025_Challenge_on_Monocular_Depth_from_Images_of_Specular_ICCVW_2025_paper.pdf
345,TRICKY 2025 HouseCat6D Object Pose Estimation Challenge with Specular and Transparent Surfaces,"['Weihang Li', 'Junwen Huang', 'HyunJun Jung', 'Guangyao Zhai', 'Pierluigi Zama Ramirez', 'Alex Costanzino', 'Fabio Tosi', 'Matteo Poggi', 'Luigi Di Stefano', 'Jean-Baptiste Weibel', 'Doris Antensteiner', 'Markus Vincze', 'Jing He', 'Yiqing Wang', 'Kexin Zhang', 'Licheng Jiao', 'Lingling Li', 'Fang Liu', 'Wenping Ma', 'Benjamin Busam']",https://openaccess.thecvf.com/content/ICCV2025W/TRICKY/papers/Li_TRICKY_2025_HouseCat6D_Object_Pose_Estimation_Challenge_with_Specular_and_ICCVW_2025_paper.pdf
346,Hybrid Vision Transformer and Convolutional Neural Network for Super-Resolution Image Quality Assessment,"['Xinyu Li', 'Chuanbiao Song', 'Chenqi Zhang', 'Jun Lan', 'Huijia Zhu', 'Weiqiang Wang', 'Xiaoyan Sun']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Li_Hybrid_Vision_Transformer_and_Convolutional_Neural_Network_for_Super-Resolution_Image_ICCVW_2025_paper.pdf
347,Efficient Face Image Quality Assessment via Self-training and Knowledge Distillation,"['Wei Sun', 'Weixia Zhang', 'Linhan Cao', 'Jun Jia', 'Xiangyang Zhu', 'Dandan Zhu', 'Xiongkuo Min', 'Guangtao Zhai']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Sun_Efficient_Face_Image_Quality_Assessment_via_Self-training_and_Knowledge_Distillation_ICCVW_2025_paper.pdf
348,RankCORE: Self-Supervised Ranking-Aware Correlation Optimized Regression for Face Image Quality Assessment,"['Abhishek Joshi', 'Aman Agarwal']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Joshi_RankCORE_Self-Supervised_Ranking-Aware_Correlation_Optimized_Regression_for_Face_Image_Quality_ICCVW_2025_paper.pdf
349,Better Supervised Fine-tuning for VQA: Integer-Only Loss,"['Baihong Qian', 'Haotian Fan', 'Wenjie Liao', 'Yunqiu Wang', 'Tao Li', 'Junhui Cui']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Qian_Better_Supervised_Fine-tuning_for_VQA_Integer-Only_Loss_ICCVW_2025_paper.pdf
350,MMF-QE: Advanced Multi-Modal Fusion for Quality Assessment and Engagement Prediction in User-Generated Short Videos,"['Fengbin Guan', 'Zihao Yu', 'Yiting Lu', 'Wei Luo', 'Yixin Gao', 'Xin Li', 'Zhibo Chen']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Guan_MMF-QE_Advanced_Multi-Modal_Fusion_for_Quality_Assessment_and_Engagement_Prediction_ICCVW_2025_paper.pdf
351,VQualA 2025 Document Image Quality Assessment Challenge,"['Fan Huang', 'Xiongkuo Min', 'Zhichao Ma', 'Xiaohong Liu', 'Chris Wei Zhou', 'Guangtao Zhai', 'Junjie Gao', 'Runze Liu', 'Yingzhe Peng', 'Shujian Yang', 'Jin Zhang', 'Kai Yang', 'Zhiyuan You', 'Zitian Ao', 'Yicheng Wu', 'Weixia Zhang', 'Junlin Chen', 'Wei Sun', 'Zhihua Wang', 'Zhe Zhang', 'Yang Yang', 'Mingying Bai', 'Jiawang Du', 'Zilong Lu', 'Zhenyu Jiang', 'Ziguan Cui', 'Zongliang Gan', 'Guijin Tang', 'Fan Yang', 'Hang Ouyang', 'Zhuohang Shi', 'Tianxin Xiao', 'Zhizun Luo', 'Zhaowang Wu', 'Kaixin Deng', 'Ruikun Zhang', 'Hao Yang', 'Liyuan Pan']",https://openaccess.thecvf.com/content/ICCV2025W/VQualA/papers/Huang_VQualA_2025_Document_Image_Quality_Assessment_Challenge_ICCVW_2025_paper.pdf
